Typeklasse	Hoofdtype	Vegcode	HoofdLogical	Druk	Milieudruk	Rang	Categorie
Moerassen	7150	7150	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	6	L
Moerassen	7150	7150	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Moerassen	7150	7150	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Moerassen	7150	7150	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Moerassen	7150	7150	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	5	L
Moerassen	7150	7150	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	2	H
Moerassen	7150	7150	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	6	L
Moerassen	7150	7150	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	7	L
Moerassen	7150	7150	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	3	M
Moerassen	7150	7150	TRUE	Druk4.1	4.1 Verzuring via de lucht	8	L
Moerassen	7150	7150	TRUE	Druk5.1	5.1 Verdroging via het grondwater	1	H
Moerassen	7150	7150	TRUE	Druk5.2	5.2 Vernatting via het grondwater	8	L
Moerassen	7150	7150	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Moerassen	7150	7150	TRUE	Druk62	62 Afname overstromingsduur of -frequentie (incl. getijden)	NA	S
Moerassen	7150	7150	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Moerassen	7150	7150	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Moerassen	7150	7150	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	6	L
Moerassen	7150	7150	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Moerassen	7150	7150	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	8	L
Moerassen	7150	7150	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Moerassen	7150	7150	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Moerassen	7150	7150	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Moerassen	7210	7210	TRUE	Druk101	101 Klimaatverandering in droge perioden	9	L
Moerassen	7210	7210	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	4	M
Moerassen	7210	7210	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Moerassen	7210	7210	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Moerassen	7210	7210	TRUE	Druk14	14 Verlies van aquatische connectiviteit	10	L
Moerassen	7210	7210	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	3	M
Moerassen	7210	7210	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	6	M
Moerassen	7210	7210	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	9	L
Moerassen	7210	7210	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	2	M
Moerassen	7210	7210	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	1	H
Moerassen	7210	7210	TRUE	Druk4.2	4.2 Verzuring via het grondwater	10	L
Moerassen	7210	7210	TRUE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	NA	S
Moerassen	7210	7210	TRUE	Druk5.1	5.1 Verdroging via het grondwater	7	L
Moerassen	7210	7210	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Moerassen	7210	7210	TRUE	Druk62	62 Afname overstromingsduur of -frequentie (incl. getijden)	NA	S
Moerassen	7210	7210	TRUE	Druk63	63 Toename van stroomsnelheid, waterpeil en/of de fluctuatie ervan	NA	S
Moerassen	7210	7210	TRUE	Druk64	64 Afname van stroomsnelheid, waterpeil en/of de fluctuatie ervan	5	M
Moerassen	7210	7210	TRUE	Druk65	65  Toename golfslagwerking	NA	S
Moerassen	7210	7210	TRUE	Druk66	66  Afname golfslagwerking	NA	S
Moerassen	7210	7210	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Moerassen	7210	7210	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Moerassen	7210	7210	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	8	L
Moerassen	7210	7210	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Moerassen	7210	7210	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	8	L
Moerassen	7210	7210	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	4	M
Moerassen	7210	7210	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Moerassen	7210	7210	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Moerassen	7220	7220	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	4	M
Moerassen	7220	7220	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	7	L
Moerassen	7220	7220	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Moerassen	7220	7220	TRUE	Druk14	14 Verlies van aquatische connectiviteit	4	M
Moerassen	7220	7220	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	NA	S
Moerassen	7220	7220	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	7	L
Moerassen	7220	7220	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	NA	S
Moerassen	7220	7220	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	2	H
Moerassen	7220	7220	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	6	L
Moerassen	7220	7220	TRUE	Druk4.2	4.2 Verzuring via het grondwater	NA	S
Moerassen	7220	7220	TRUE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	NA	S
Moerassen	7220	7220	TRUE	Druk5.1	5.1 Verdroging via het grondwater	1	H
Moerassen	7220	7220	TRUE	Druk5.2	5.2 Vernatting via het grondwater	NA	S
Moerassen	7220	7220	TRUE	Druk63	63 Toename van stroomsnelheid, waterpeil en/of de fluctuatie ervan	7	L
Moerassen	7220	7220	TRUE	Druk64	64 Afname van stroomsnelheid, waterpeil en/of de fluctuatie ervan	3	H
Moerassen	7220	7220	TRUE	Druk65	65  Toename golfslagwerking	NA	S
Moerassen	7220	7220	TRUE	Druk66	66  Afname golfslagwerking	NA	S
Moerassen	7220	7220	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Moerassen	7220	7220	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Moerassen	7220	7220	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Moerassen	7220	7220	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Moerassen	7220	7220	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	5	L
Moerassen	7220	7220	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Moerassen	7220	7220	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Moerassen	7220	7220	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Moerassen	7230	7230	TRUE	Druk101	101 Klimaatverandering in droge perioden	5	L
Moerassen	7230	7230	TRUE	Druk102	102 Klimaatverandering in natte perioden	6	L
Moerassen	7230	7230	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	NA	S
Moerassen	7230	7230	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	6	L
Moerassen	7230	7230	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Moerassen	7230	7230	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Moerassen	7230	7230	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	3	M
Moerassen	7230	7230	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	4	M
Moerassen	7230	7230	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	5	L
Moerassen	7230	7230	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	1	H
Moerassen	7230	7230	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	5	L
Moerassen	7230	7230	TRUE	Druk4.1	4.1 Verzuring via de lucht	7	L
Moerassen	7230	7230	TRUE	Druk4.2	4.2 Verzuring via het grondwater	6	L
Moerassen	7230	7230	TRUE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	6	L
Moerassen	7230	7230	TRUE	Druk5.1	5.1 Verdroging via het grondwater	2	M
Moerassen	7230	7230	TRUE	Druk5.2	5.2 Vernatting via het grondwater	5	L
Moerassen	7230	7230	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	6	L
Moerassen	7230	7230	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Moerassen	7230	7230	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Moerassen	7230	7230	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	4	M
Moerassen	7230	7230	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	6	L
Moerassen	7230	7230	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	5	L
Moerassen	7230	7230	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	5	L
Moerassen	7230	7230	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Moerassen	7230	7230	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Rotsachtige habitats en grotten	8310	8310	TRUE	Druk101	101 Klimaatverandering in droge perioden	5	M
Rotsachtige habitats en grotten	8310	8310	TRUE	Druk102	102 Klimaatverandering in natte perioden	5	M
Rotsachtige habitats en grotten	8310	8310	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	1	H
Rotsachtige habitats en grotten	8310	8310	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	8	L
Rotsachtige habitats en grotten	8310	8310	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Rotsachtige habitats en grotten	8310	8310	TRUE	Druk14	14 Verlies van aquatische connectiviteit	8	L
Rotsachtige habitats en grotten	8310	8310	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	3	H
Rotsachtige habitats en grotten	8310	8310	TRUE	Druk5.1	5.1 Verdroging via het grondwater	6	M
Rotsachtige habitats en grotten	8310	8310	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Rotsachtige habitats en grotten	8310	8310	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	8	L
Rotsachtige habitats en grotten	8310	8310	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	7	L
Rotsachtige habitats en grotten	8310	8310	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	7	L
Rotsachtige habitats en grotten	8310	8310	TRUE	Druk9.1	9.1 Geluid en trillingen	3	H
Rotsachtige habitats en grotten	8310	8310	TRUE	Druk9.2	9.2 Licht en straling	2	H
Rotsachtige habitats en grotten	8310	8310	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	4	M
Bossen en struwelen	9110	9110	TRUE	Druk101	101 Klimaatverandering in droge perioden	4	M
Bossen en struwelen	9110	9110	TRUE	Druk102	102 Klimaatverandering in natte perioden	5	L
Bossen en struwelen	9110	9110	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	4	M
Bossen en struwelen	9110	9110	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Bossen en struwelen	9110	9110	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Bossen en struwelen	9110	9110	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Bossen en struwelen	9110	9110	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	3	H
Bossen en struwelen	9110	9110	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	2	H
Bossen en struwelen	9110	9110	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	NA	S
Bossen en struwelen	9110	9110	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	NA	S
Bossen en struwelen	9110	9110	TRUE	Druk4.1	4.1 Verzuring via de lucht	1	H
Bossen en struwelen	9110	9110	TRUE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	9110	9110	TRUE	Druk5.2	5.2 Vernatting via het grondwater	5	L
Bossen en struwelen	9110	9110	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Bossen en struwelen	9110	9110	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	9110	9110	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Bossen en struwelen	9110	9110	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Bossen en struwelen	9110	9110	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	9110	9110	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Bossen en struwelen	9110	9110	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Bossen en struwelen	9120	9120	TRUE	Druk101	101 Klimaatverandering in droge perioden	4	M
Bossen en struwelen	9120	9120	TRUE	Druk102	102 Klimaatverandering in natte perioden	6	L
Bossen en struwelen	9120	9120	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	4	M
Bossen en struwelen	9120	9120	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Bossen en struwelen	9120	9120	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Bossen en struwelen	9120	9120	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Bossen en struwelen	9120	9120	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	3	H
Bossen en struwelen	9120	9120	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	2	H
Bossen en struwelen	9120	9120	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	NA	S
Bossen en struwelen	9120	9120	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	NA	S
Bossen en struwelen	9120	9120	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	NA	S
Bossen en struwelen	9120	9120	TRUE	Druk4.1	4.1 Verzuring via de lucht	1	H
Bossen en struwelen	9120	9120	TRUE	Druk4.2	4.2 Verzuring via het grondwater	NA	S
Bossen en struwelen	9120	9120	TRUE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	9120	9120	TRUE	Druk5.2	5.2 Vernatting via het grondwater	5	M
Bossen en struwelen	9120	9120	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Bossen en struwelen	9120	9120	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Bossen en struwelen	9120	9120	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	9120	9120	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Bossen en struwelen	9120	9120	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Bossen en struwelen	9120	9120	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	NA	S
Bossen en struwelen	9120	9120	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	9120	9120	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Bossen en struwelen	9120	9120	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Bossen en struwelen	9130	9130_end	TRUE	Druk101	101 Klimaatverandering in droge perioden	4	M
Bossen en struwelen	9130	9130_end	TRUE	Druk102	102 Klimaatverandering in natte perioden	5	L
Bossen en struwelen	9130	9130_end	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	4	M
Bossen en struwelen	9130	9130_end	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Bossen en struwelen	9130	9130_end	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Bossen en struwelen	9130	9130_end	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Bossen en struwelen	9130	9130_end	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	3	H
Bossen en struwelen	9130	9130_end	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	2	H
Bossen en struwelen	9130	9130_end	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	NA	S
Bossen en struwelen	9130	9130_end	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	4	M
Bossen en struwelen	9130	9130_end	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	5	L
Bossen en struwelen	9130	9130_end	TRUE	Druk4.1	4.1 Verzuring via de lucht	1	H
Bossen en struwelen	9130	9130_end	TRUE	Druk4.2	4.2 Verzuring via het grondwater	NA	S
Bossen en struwelen	9130	9130_end	TRUE	Druk5.1	5.1 Verdroging via het grondwater	5	L
Bossen en struwelen	9130	9130_end	TRUE	Druk5.2	5.2 Vernatting via het grondwater	NA	S
Bossen en struwelen	9130	9130_end	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Bossen en struwelen	9130	9130_end	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Bossen en struwelen	9130	9130_end	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	9130	9130_end	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Bossen en struwelen	9130	9130_end	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Bossen en struwelen	9130	9130_end	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	NA	S
Bossen en struwelen	9130	9130_end	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	9130	9130_end	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Bossen en struwelen	9130	9130_end	TRUE	Druk9.1	9.1 Geluid en trillingen	NA	P
Bossen en struwelen	9130	9130_end	TRUE	Druk9.2	9.2 Licht en straling	NA	P
Bossen en struwelen	9130	9130_end	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Bossen en struwelen	9130	9130_fm	TRUE	Druk101	101 Klimaatverandering in droge perioden	4	M
Bossen en struwelen	9130	9130_fm	TRUE	Druk102	102 Klimaatverandering in natte perioden	5	L
Bossen en struwelen	9130	9130_fm	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	4	M
Bossen en struwelen	9130	9130_fm	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Bossen en struwelen	9130	9130_fm	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Bossen en struwelen	9130	9130_fm	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Bossen en struwelen	9130	9130_fm	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	3	H
Bossen en struwelen	9130	9130_fm	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	2	H
Bossen en struwelen	9130	9130_fm	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	NA	S
Bossen en struwelen	9130	9130_fm	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	4	M
Bossen en struwelen	9130	9130_fm	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	5	L
Bossen en struwelen	9130	9130_fm	TRUE	Druk4.1	4.1 Verzuring via de lucht	1	H
Bossen en struwelen	9130	9130_fm	TRUE	Druk4.2	4.2 Verzuring via het grondwater	NA	S
Bossen en struwelen	9130	9130_fm	TRUE	Druk5.1	5.1 Verdroging via het grondwater	5	L
Bossen en struwelen	9130	9130_fm	TRUE	Druk5.2	5.2 Vernatting via het grondwater	NA	S
Bossen en struwelen	9130	9130_fm	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Bossen en struwelen	9130	9130_fm	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Bossen en struwelen	9130	9130_fm	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	9130	9130_fm	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Bossen en struwelen	9130	9130_fm	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Bossen en struwelen	9130	9130_fm	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	NA	S
Bossen en struwelen	9130	9130_fm	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Bossen en struwelen	9130	9130_fm	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Bossen en struwelen	9130	9130_fm	TRUE	Druk9.1	9.1 Geluid en trillingen	NA	P
Bossen en struwelen	9130	9130_fm	TRUE	Druk9.2	9.2 Licht en straling	NA	P
Bossen en struwelen	9130	9130_fm	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Bossen en struwelen	9150	9150	TRUE	Druk101	101 Klimaatverandering in droge perioden	4	L
Bossen en struwelen	9150	9150	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	3	M
Bossen en struwelen	9150	9150	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Bossen en struwelen	9150	9150	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	3	M
Bossen en struwelen	9150	9150	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Bossen en struwelen	9150	9150	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	2	H
Bossen en struwelen	9150	9150	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	1	H
Bossen en struwelen	9150	9150	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	NA	S
Bossen en struwelen	9150	9150	TRUE	Druk4.1	4.1 Verzuring via de lucht	3	M
Bossen en struwelen	9150	9150	TRUE	Druk5.2	5.2 Vernatting via het grondwater	NA	S
Bossen en struwelen	9150	9150	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
